Date: 09.03.26
Time: 16:47:26
Client: 
Session: 
Device: Neurobit Optima+ 4 USB
Signals: 1
Channel	A
	799.976  
	799.976  
	799.976  
	799.976  
	727.688  
	703.828  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	744.941  
	643.339  
	635.565  
	799.976  
	799.976  
	799.976  
	731.419  
	674.087  
	664.45   
	799.976  
	748.908  
	630.81   
	644.328  
	622.625  
	634.062  
	684.088  
	718.239  
	741.52   
	734.659  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	630.807  
	694.498  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	717.507  
	799.976  
	799.976  
	693.593  
	513.718  
	639.12   
	695.99   
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	627.676  
	662.494  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	713.272  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	673.243  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	713.463  
	799.976  
	799.976  
	709.069  
	799.976  
	694.781  
	588.468  
	545.918  
	563.5    
	680.783  
	715.013  
	632.004  
	624.178  
	687.272  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	703.099  
	799.976  
	681.554  
	799.976  
	799.976  
	636.902  
	556.674  
	564.406  
	587.318  
	799.976  
	674.385  
	569.257  
	700.529  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	552.789  
	384.547  
	345.162  
	589.837  
	799.976  
	547.041  
	417.859  
	651.884  
	685.583  
	799.976  
	799.976  
	487.162  
	552.783  
	664.964  
	621.612  
	635.953  
	687.731  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	538.577  
	503.902  
	799.976  
	799.976  
	799.976  
	593.589  
	509.199  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	561.704  
	608.306  
	799.976  
	799.976  
	607.135  
	572.696  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	513.493  
	526.77   
	799.976  
	799.976  
	799.976  
	799.976  
	641.317  
	406.1    
	321.308  
	84.426   
	-12.3949 
	151.975  
	345.159  
	503.562  
	611.787  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	631.562  
	494.611  
	344.186  
	277.047  
	428.92   
	595.019  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	659.729  
	655.046  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	435.024  
	184.537  
	48.0385  
	-168.206 
	-97.3252 
	170.989  
	185.862  
	77.0451  
	-41.0553 
	-24.5139 
	55.4861  
	106.53   
	275.334  
	393.868  
	404.321  
	483.025  
	651.096  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	610.282  
	659.109  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	406.956  
	360.041  
	386.192  
	579.934  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	650.38   
	649.3    
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	593.245  
	580.151  
	626.181  
	556.486  
	440.872  
	332.916  
	223.578  
	195.058  
	174.86   
	171.969  
	255.624  
	274.289  
	329.53   
	381.52   
	259.333  
	341.359  
	589.115  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	605.956  
	799.976  
	799.976  
	640.034  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	145.275  
	-41.9563 
	455.53   
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	433.182  
	151.552  
	238.586  
	228.136  
	337.71   
	571.008  
	466.538  
	399.68   
	288.045  
	131.034  
	245.083  
	371.552  
	510.491  
	799.976  
	799.976  
	799.976  
	579.311  
	501.168  
	465.905  
	478.783  
	525.541  
	434.742  
	371.531  
	418.93   
	522.899  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	599.477  
	542.224  
	516.249  
	524.106  
	579.071  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	617.981  
	799.976  
	188.387  
	-160.882 
	-183.238 
	66.1157  
	227.216  
	116.394  
	-9.14693 
	-50.5457 
	212.485  
	529.412  
	538.805  
	499.52   
	511.774  
	550.908  
	605.53   
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	586.29   
	297.932  
	238.588  
	-19.4803 
	-111.715 
	-12.6474 
	137.235  
	233.467  
	459.254  
	799.976  
	475.145  
	464.737  
	541.108  
	408.522  
	120.474  
	193.323  
	412.722  
	504.02   
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	580.268  
	356.654  
	315.42   
	440.805  
	401.534  
	518.83   
	799.976  
	530.462  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	562.561  
	417.447  
	799.976  
	799.976  
	578.055  
	559.331  
	577.985  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	378.498  
	277.562  
	184.353  
	96.344   
	329.487  
	395.746  
	201.262  
	205.078  
	544.483  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	569.507  
	333.474  
	466.777  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	555.681  
	349.846  
	157.107  
	81.8082  
	26.2619  
	201.877  
	486.725  
	562.152  
	799.976  
	455.65   
	256.394  
	409.233  
	552.442  
	799.976  
	799.976  
	799.976  
	562.01   
	155.523  
	314.382  
	299.91   
	-238.697 
	-199.319 
	325.781  
	458.684  
	324.205  
	358.668  
	419.702  
	799.976  
	799.976  
	799.976  
	517.109  
	460.693  
	431.873  
	459.962  
	515.073  
	799.976  
	799.976  
	799.976  
	229.336  
	29.4094  
	194.091  
	351.633  
	484.365  
	539.624  
	394.334  
	267.318  
	19.9771  
	-60.6242 
	109.837  
	-56.6681 
	-340.424 
	-235.584 
	108.749  
	282.404  
	355.459  
	454.695  
	536.694  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	457.607  
	295.666  
	375.745  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	390.843  
	64.0463  
	50.2666  
	72.1725  
	113.721  
	187.411  
	256.158  
	349.337  
	460.609  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	318.419  
	259.597  
	394.405  
	538.422  
	384.549  
	99.9121  
	68.5276  
	326.09   
	478.066  
	334.599  
	235.916  
	241.545  
	186.258  
	307.18   
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	525.681  
	511.129  
	799.976  
	799.976  
	467.822  
	369.303  
	278.141  
	131.636  
	-2.56786 
	91.3669  
	122.586  
	44.3523  
	195.42   
	411.156  
	511.507  
	500.542  
	421.425  
	372.117  
	473.785  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	390.328  
	69.6063  
	30.986   
	-56.0753 
	-40.2129 
	-31.6978 
	-221.937 
	-144.663 
	49.6166  
	103.5    
	220.724  
	288.627  
	234.276  
	421.28   
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	213.235  
	-46.6631 
	-248.314 
	-254.09  
	-82.7513 
	27.9205  
	110.236  
	331.426  
	394.243  
	306.228  
	399.63   
	444.293  
	389.405  
	365.085  
	407.52   
	457.534  
	286.592  
	98.2412  
	-89.7795 
	-60.902  
	263.419  
	474.002  
	799.976  
	799.976  
	799.976  
	799.976  
	288.469  
	-24.8173 
	54.6712  
	118.619  
	100.59   
	21.4465  
	28.9673  
	296.19   
	424.855  
	487.788  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	493.918  
	799.976  
	446.327  
	141.134  
	-162.728 
	-410.502 
	-504.805 
	-448.632 
	-373.198 
	-288.224 
	-224.581 
	-253.817 
	-247.387 
	-33.1333 
	203.108  
	394.536  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	271.471  
	104.564  
	258.201  
	244.933  
	161.908  
	-231.996 
	-622.108 
	-655.327 
	-670.019 
	-593.509 
	-375.261 
	-441.678 
	-661.316 
	-745.902 
	-800     
	-800     
	-499.547 
	120.733  
	379.318  
	428.142  
	519.484  
	799.976  
	799.976  
	467.991  
	77.9496  
	-104.374 
	-202.668 
	-234.507 
	-163.916 
	-60.1649 
	102.49   
	-111.515 
	-608.54  
	-709.811 
	-619.739 
	-584.935 
	-686.763 
	-800     
	-800     
	-800     
	-574.328 
	-280.992 
	121.38   
	505.676  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	518.724  
	-108.811 
	50.3014  
	-24.9178 
	-443.421 
	-494.831 
	-368.211 
	-311.467 
	-165.68  
	-164.636 
	-385.723 
	-567.953 
	-576.541 
	-358.472 
	-47.9321 
	142.482  
	168.116  
	180.019  
	147.24   
	72.1063  
	112.094  
	239.521  
	449.027  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	275.59   
	-102.918 
	-282.217 
	-550.109 
	-718.297 
	-594.403 
	-475.839 
	-501.26  
	-470.07  
	-86.4888 
	336.396  
	799.976  
	799.976  
	799.976  
	799.976  
	424.618  
	-37.4171 
	-324.405 
	-472.384 
	-590.18  
	-535.529 
	-287.829 
	-155.184 
	14.748   
	8.91514  
	-248.378 
	-357.231 
	-454.488 
	-488.657 
	-468.784 
	-589.245 
	-649.649 
	-638.302 
	-559.389 
	-379.695 
	-188.314 
	149.125  
	522.979  
	486.992  
	241.407  
	339.272  
	535.054  
	501.02   
	239.945  
	-37.98   
	-44.8599 
	143.207  
	308.576  
	407.437  
	457.524  
	307.559  
	113.168  
	-87.198  
	-357.506 
	-411.639 
	-394.057 
	-287.092 
	6.58115  
	250.26   
	368.841  
	305.339  
	399.888  
	440.843  
	410.377  
	799.976  
	799.976  
	-21.9963 
	-402.943 
	-280.57  
	370.639  
	799.976  
	799.976  
	799.976  
	799.976  
	123.469  
	-581.812 
	-628.351 
	-450.136 
	-299.185 
	-441.65  
	-574.383 
	-322.194 
	-171.485 
	-52.5232 
	-69.1077 
	-333.011 
	-424.191 
	-364.072 
	-289.554 
	-148.638 
	-328.095 
	-800     
	-800     
	-800     
	-673.759 
	-232.011 
	33.1669  
	96.8138  
	90.8994  
	245.441  
	355.689  
	301.943  
	297.496  
	113.49   
	-113.341 
	-278.108 
	-522.958 
	-487.435 
	-446.173 
	-590.361 
	-435.487 
	-337.322 
	-161.607 
	218.345  
	269.471  
	207.644  
	-114.782 
	-476.529 
	-393.043 
	-178.612 
	-65.8325 
	-147.54  
	-207.947 
	-144.456 
	-24.7403 
	-61.2559 
	-297.66  
	-417.03  
	-562.273 
	-519.675 
	-251.321 
	-222.188 
	-189.89  
	-163.263 
	-256.568 
	-367.796 
	-539.523 
	-392.598 
	-182.29  
	-347.001 
	-639.796 
	-800     
	-800     
	-800     
	-723.262 
	-677.58  
	-800     
	-800     
	-583.897 
	-537.137 
	-744.814 
	-708.945 
	-782.173 
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-510.94  
	-504.806 
	-689.031 
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-767.57  
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-777.425 
	-774.935 
	-800     
	-777.516 
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-757.004 
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-795.602 
	-509.605 
	-373.738 
	-446.621 
	-685.543 
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-750.884 
	-800     
	-800     
	-800     
	-702.074 
	-471.084 
	-382.73  
	-548.111 
	-721.377 
	-558.036 
	-458.078 
	-664.027 
	-800     
	-800     
	-783.661 
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-601.463 
	-347.15  
	-365.764 
	-296.219 
	-379.346 
	-644.591 
	-643.206 
	-363.106 
	-191.221 
	-378.842 
	-659.674 
	-634.527 
	-512.522 
	-449.725 
	-366.557 
	-439.527 
	-757.514 
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-705.545 
	-442.133 
	-244.708 
	-160.024 
	-411.682 
	-745.137 
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-785.822 
	-782.439 
	-619.836 
	-336.829 
	-296.901 
	-135.97  
	-112.347 
	-428.389 
	-479.047 
	-379.092 
	-444.185 
	-458.299 
	-419.849 
	-352.006 
	-349.099 
	-386.881 
	-292.783 
	-406.137 
	-643.77  
	-782.39  
	-800     
	-584.953 
	-540.971 
	-632.71  
	-437.365 
	-258.656 
	-275.877 
	-276.576 
	-134.197 
	-44.6723 
	-52.3689 
	61.3922  
	165.865  
	70.8422  
	-144.567 
	-301.153 
	-440.663 
	-592.35  
	-724.579 
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-795.6   
	-800     
	-732.853 
	-665.177 
	-739.682 
	-645.87  
	-477.183 
	-392.306 
	-263.44  
	-161.94  
	-130.585 
	-92.5571 
	3.42546  
	66.4211  
	-27.5365 
	-202.539 
	-352.65  
	-343.766 
	-226.358 
	-270.591 
	-371.426 
	-253.722 
	-143.02  
	-194.192 
	-91.2367 
	-53.2586 
	-222.139 
	-219.379 
	-306.773 
	-431.468 
	-331.944 
	-257.755 
	-299.246 
	-453.102 
	-468.077 
	-277.92  
	-165.173 
	-211.546 
	-331.737 
	-437.627 
	-391.411 
	-353.867 
	-515.913 
	-584.064 
	-521.059 
	-339.973 
	-7.00424 
	116.184  
	-15.2591 
	-52.8657 
	-62.6201 
	-169.993 
	-156.087 
	-121.402 
	-199.956 
	-263.069 
	-287.135 
	-273.861 
	-243.369 
	-244.129 
	-175.618 
	4.35299  
	55.6148  
	-41.664  
	-96.9532 
	-133.064 
	-205.352 
	-332.921 
	-420.565 
	-415.284 
	-354.621 
	-246.437 
	-189.946 
	-148.977 
	-119.841 
	-197.935 
	-314.493 
	-304.851 
	-239.86  
	-242.31  
	-176.241 
	-168.616 
	-262.887 
	-285.173 
	-298.27  
	-246.462 
	-57.9178 
	31.8773  
	-23.2578 
	-57.7517 
	-149.451 
	-179.804 
	-129.976 
	-96.12   
	8.13783  
	24.6108  
	6.36873  
	-67.1579 
	-141.229 
	52.0681  
	144.875  
	110.723  
	306.155  
	409.923  
	278.439  
	332.794  
	304.531  
	-62.1768 
	-280.555 
	-165.51  
	161.374  
	442.591  
	604.445  
	462.082  
	198.08   
	38.6771  
	-424.679 
	-613.958 
	-488.114 
	-396.337 
	48.2781  
	212.363  
	3.98047  
	123.05   
	337.728  
	419.021  
	484.843  
	471.319  
	414.355  
	360.646  
	207.156  
	132.861  
	96.7308  
	-160.143 
	-343.75  
	-300.173 
	-178.067 
	-19.2871 
	82.5088  
	39.303   
	-135.338 
	-222.476 
	-292.23  
	-397.853 
	-378.737 
	-424.219 
	-463.153 
	-358.203 
	-288.94  
	-275.639 
	-96.455  
	63.6589  
	54.2215  
	163.269  
	234.915  
	291.694  
	399.538  
	387.882  
	405.42   
	399.436  
	324.949  
	227.284  
	113.047  
	89.1991  
	-2.55749 
	-198.51  
	-279.066 
	-380.202 
	-475.708 
	-222.949 
	1.5763   
	-125.797 
	-102.169 
	84.2253  
	269.17   
	395.545  
	295.357  
	442.732  
	683.613  
	540.125  
	311.538  
	166.751  
	49.0911  
	58.1696  
	354.753  
	567.555  
	394.747  
	175.703  
	279.059  
	600.299  
	799.976  
	714.537  
	378.789  
	248.583  
	56.3765  
	-97.3447 
	151.115  
	327.592  
	237.85   
	86.4943  
	160.626  
	215.082  
	49.9146  
	-5.52283 
	-39.1721 
	-97.6855 
	-163.504 
	-268.882 
	-298.791 
	-284.154 
	-246.739 
	-204.687 
	-149.909 
	-66.7458 
	42.9446  
	200.357  
	250.59   
	207.824  
	267.483  
	355.079  
	279.554  
	218.903  
	275.712  
	192.238  
	176.875  
	251.691  
	255.387  
	307.103  
	243.083  
	177.793  
	151.652  
	45.5334  
	113.816  
	280.851  
	375.739  
	360.201  
	287.91   
	349.077  
	289.319  
	128.061  
	126.844  
	189.583  
	297.497  
	415.331  
	606.481  
	703.512  
	472.91   
	294.061  
	380.266  
	447.234  
	353.291  
	185.473  
	128.341  
	169.637  
	64.5819  
	-75.8372 
	80.6768  
	340.582  
	327.647  
	235.514  
	227.07   
	331.45   
	550.589  
	694.336  
	724.98   
	699.588  
	612.413  
	378.934  
	159.31   
	121.716  
	110.925  
	72.6902  
	70.7238  
	74.1028  
	129.282  
	166.162  
	58.1862  
	-108.709 
	-242.314 
	-228.418 
	-161.692 
	-97.5804 
	60.3892  
	220.988  
	326.673  
	370.327  
	425.655  
	494.416  
	505.948  
	516.677  
	520.142  
	490.088  
	450.407  
	520.731  
	554.482  
	374.772  
	335.894  
	422.337  
	399.857  
	382.42   
	342.771  
	303.782  
	378.651  
	452.915  
	436.061  
	391.628  
	374.914  
	427.087  
	465.649  
	455.137  
	450.742  
	406.769  
	493.981  
	614.395  
	597.554  
	583.061  
	426.42   
	325.808  
	310.047  
	189.532  
	184.15   
	183.754  
	153.529  
	233.608  
	332.122  
	378.62   
	393.199  
	435.142  
	518.788  
	438.149  
	267.781  
	197.152  
	195.293  
	435.859  
	681.534  
	799.976  
	632.857  
	352.045  
	228.597  
	220.069  
	231.679  
	195.924  
	33.1343  
	-41.2233 
	-59.2194 
	4.65042  
	97.9618  
	60.4833  
	10.6603  
	-57.2401 
	-32.0338 
	159.082  
	336.715  
	430.278  
	522.69   
	689.173  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	625.409  
	296.756  
	314.514  
	472.926  
