Date: 09.03.26
Time: 16:48:27
Client: 
Session: 
Device: Neurobit Optima+ 4 USB
Signals: 1
Channel	A
	799.976  
	439.471  
	330.273  
	346.358  
	499.613  
	799.976  
	799.976  
	799.976  
	501.159  
	799.976  
	799.976  
	799.976  
	533.557  
	483.135  
	464.224  
	799.976  
	799.976  
	512.862  
	432.576  
	451.176  
	799.976  
	799.976  
	799.976  
	524.596  
	210.719  
	59.951   
	241.21   
	474.885  
	451.648  
	221.35   
	215.566  
	337.286  
	309.503  
	360.433  
	405.756  
	354.623  
	351.955  
	318.778  
	264.322  
	338.021  
	456.51   
	799.976  
	799.976  
	799.976  
	799.976  
	509.993  
	341.367  
	296.332  
	277.236  
	293.275  
	510.583  
	799.976  
	799.976  
	799.976  
	799.976  
	347.591  
	387.254  
	290.131  
	125.31   
	192.759  
	224.494  
	311.221  
	439.077  
	308.196  
	275.712  
	416.587  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	464.608  
	799.976  
	799.976  
	483.319  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	488.505  
	422.314  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	430.079  
	291.215  
	362.083  
	421.988  
	484.561  
	799.976  
	799.976  
	499.136  
	342.873  
	356.934  
	422.117  
	379.637  
	799.976  
	799.976  
	489.072  
	799.976  
	471.564  
	365.403  
	364.202  
	338.198  
	416.856  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	379.678  
	348.547  
	389.379  
	430.183  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	485.789  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	385.041  
	305.629  
	799.976  
	799.976  
	799.976  
	799.976  
	402.3    
	330.418  
	463.214  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	474.317  
	423.128  
	423.989  
	288.161  
	159.59   
	440.615  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	448.785  
	426.572  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	455.599  
	361.566  
	298.053  
	341.346  
	343.703  
	799.976  
	799.976  
	799.976  
	799.976  
	466.328  
	315.2    
	328.923  
	384.768  
	412.873  
	409.997  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	455.348  
	323.315  
	396.366  
	799.976  
	799.976  
	443.255  
	196.411  
	150.357  
	256.077  
	234.154  
	323.643  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	363.595  
	799.976  
	799.976  
	799.976  
	448.644  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	430.237  
	304.519  
	380.753  
	799.976  
	799.976  
	349.936  
	-74.2006 
	160.435  
	799.976  
	799.976  
	799.976  
	456.557  
	220.396  
	245.786  
	339.692  
	327.49   
	428.535  
	799.976  
	799.976  
	799.976  
	445.606  
	325.079  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	281.196  
	103.173  
	38.854   
	-45.8318 
	-81.8686 
	18.8988  
	163.161  
	286.833  
	374.441  
	291.391  
	251.158  
	799.976  
	799.976  
	799.976  
	366.274  
	405.829  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	416.649  
	223.955  
	111.383  
	223.055  
	285.783  
	198.802  
	185.793  
	157.93   
	101.24   
	168.49   
	141.44   
	41.0969  
	239.733  
	799.976  
	799.976  
	799.976  
	799.976  
	256.794  
	303.848  
	373.205  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	188.251  
	85.2345  
	225.639  
	372.048  
	406.885  
	799.976  
	799.976  
	799.976  
	366.385  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	232.738  
	-7.80572 
	20.5758  
	-57.6851 
	-107.115 
	-31.4468 
	-86.3405 
	36.5092  
	62.8315  
	-192.637 
	-328.547 
	-409.271 
	-411.695 
	-61.932  
	280.855  
	309.473  
	296.035  
	313.258  
	413.915  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	300.229  
	256.71   
	167.126  
	115.76   
	218.301  
	799.976  
	799.976  
	799.976  
	376.724  
	330.549  
	319.975  
	344.372  
	411.213  
	799.976  
	799.976  
	799.976  
	208.236  
	-46.6523 
	162.76   
	799.976  
	799.976  
	165.453  
	-226.384 
	-412.427 
	-380.795 
	-151.752 
	33.369   
	-73.3072 
	-50.7292 
	181.886  
	160.957  
	91.4566  
	96.3575  
	148.226  
	259.243  
	398.833  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	185.659  
	338.217  
	799.976  
	799.976  
	217.234  
	-10.8419 
	88.6452  
	-18.0132 
	-127.08  
	-64.9364 
	-0.397206
	113.9    
	116.124  
	93.0511  
	163.585  
	211.937  
	217.855  
	799.976  
	799.976  
	378.742  
	428.42   
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	415.856  
	-189.533 
	-550.895 
	-800     
	-800     
	-438.948 
	-210.333 
	2.41194  
	305.027  
	366.332  
	345.129  
	366.235  
	401.034  
	799.976  
	799.976  
	168.465  
	-21.1999 
	141.748  
	333.975  
	311.345  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	355.149  
	278.965  
	-31.5952 
	-195.175 
	-166.172 
	-49.9527 
	247.2    
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	20.9949  
	-530.039 
	-651.141 
	-457.127 
	-628.442 
	-648.697 
	-313.512 
	-274.749 
	-653.78  
	-800     
	-720.514 
	-332.436 
	-180.316 
	-62.2164 
	-134.199 
	-89.9203 
	61.2298  
	-111.33  
	-75.9974 
	-44.6336 
	-136.431 
	184.618  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	276.2    
	-207.849 
	-230.117 
	-80.8975 
	-44.0121 
	124.345  
	202.967  
	156.9    
	57.1859  
	-144.124 
	-171.243 
	-53.2579 
	101.165  
	184.367  
	-36.744  
	-157.093 
	20.794   
	-22.1978 
	-413.169 
	-670.423 
	-501.495 
	-69.7308 
	325.706  
	278.042  
	229.712  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	402.967  
	359.328  
	325.577  
	257.4    
	24.2239  
	-177.243 
	-116.224 
	-86.9308 
	-255.577 
	-384.124 
	-246.03  
	-62.1942 
	51.9512  
	236.591  
	280.195  
	234.544  
	205.662  
	152.126  
	216.793  
	371.121  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	313.371  
	148.97   
	-59.4645 
	-226.577 
	-93.8533 
	151.6    
	251.098  
	-131.12  
	-800     
	-800     
	-471.771 
	-262.07  
	-8.49463 
	193.577  
	317.753  
	430.694  
	418.662  
	799.976  
	799.976  
	309.333  
	79.4253  
	-37.0454 
	402.015  
	799.976  
	799.976  
	799.976  
	799.976  
	145.639  
	305.296  
	799.976  
	393.821  
	337.955  
	255.193  
	82.6823  
	-187.726 
	-117.151 
	423.6    
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	159.817  
	297.521  
	799.976  
	206.981  
	175.639  
	60.3529  
	-108.254 
	-155.393 
	-421.621 
	-640.102 
	-740.777 
	-777.187 
	-692.866 
	-490.675 
	-153.812 
	174.147  
	358.02   
	415.884  
	401.587  
	172.335  
	-271.492 
	-452.865 
	-363.545 
	-286.223 
	-23.1622 
	366.894  
	799.976  
	439.059  
	390.303  
	799.976  
	799.976  
	111.168  
	70.347   
	150.802  
	140.518  
	150.936  
	147.237  
	317.672  
	410.077  
	287.763  
	285.684  
	297.902  
	313.512  
	329.263  
	799.976  
	799.976  
	799.976  
	799.976  
	243.591  
	-143.784 
	-136.025 
	-54.9607 
	-97.1024 
	41.5486  
	242.404  
	51.3308  
	-238.288 
	-223.253 
	-205.392 
	-85.367  
	276.903  
	211.331  
	121.515  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	208.752  
	-787.967 
	-734.919 
	-493.014 
	-460.693 
	-172.084 
	-84.5369 
	-149.575 
	-195.904 
	-182.534 
	-158.629 
	-449.315 
	-569.277 
	-333.416 
	-450.791 
	-665.778 
	-548.275 
	-331.454 
	69.1598  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	412.821  
	-155.293 
	-164.854 
	-93.9067 
	-424.131 
	-515.993 
	-460.531 
	-394.856 
	-7.87912 
	200.728  
	323.5    
	411.21   
	319.847  
	291.023  
	287.207  
	338.764  
	367.078  
	146.159  
	304.816  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	133.894  
	-423.962 
	-759.198 
	-758.621 
	-554.721 
	-429.574 
	-435.471 
	-565.362 
	-443.902 
	-350.16  
	-678.755 
	-688.159 
	-365.778 
	-110.958 
	229.824  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	310.539  
	202.828  
	261.375  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	-51.3232 
	-531.194 
	-572.877 
	-377.254 
	-508.596 
	-376.633 
	0.528627 
	221.779  
	368.219  
	318.06   
	82.8188  
	-182.736 
	-152.61  
	-52.6122 
	-110.881 
	21.796   
	84.757   
	-172.509 
	-11.1539 
	243.851  
	-9.44614 
	-89.4554 
	120.037  
	291.524  
	229.241  
	55.0468  
	13.3563  
	20.5996  
	92.6608  
	147.049  
	103.429  
	49.2564  
	-74.0356 
	-194.485 
	-165.191 
	147.594  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	35.6537  
	-365.573 
	-600.672 
	-673.152 
	-783.326 
	-800     
	-622.809 
	84.4129  
	399.533  
	128.429  
	-340.755 
	-328.698 
	-32.1663 
	-341.36  
	-676.996 
	-533.666 
	-347.41  
	-164.603 
	-389.325 
	-773.116 
	-800     
	-800     
	-687.248 
	-466.458 
	-240.571 
	-98.0639 
	-46.9994 
	229.001  
	799.976  
	799.976  
	351.305  
	141.465  
	-274.01  
	-723.802 
	-800     
	-800     
	-595.334 
	-601.383 
	-269.555 
	153.333  
	92.8465  
	-78.7001 
	-80.6493 
	121.826  
	69.8146  
	-84.9319 
	53.6475  
	-91.8487 
	-377.295 
	-586.883 
	-800     
	-800     
	-800     
	-796.906 
	-398.318 
	-173.755 
	64.922   
	799.976  
	799.976  
	799.976  
	35.7499  
	-396.893 
	-395.706 
	-663.286 
	-429.955 
	35.2371  
	77.3916  
	130.394  
	69.9997  
	20.9881  
	-73.5668 
	-488.93  
	-712.016 
	-685.258 
	-633.257 
	-737.726 
	-800     
	-751.11  
	-457.367 
	-468.896 
	-450.085 
	-434.504 
	-531.957 
	-582.102 
	-607.81  
	-665.911 
	-560.262 
	-477.544 
	-456.546 
	-221.214 
	-93.0126 
	-58.6898 
	58.9369  
	-171.767 
	-502.064 
	-734.833 
	-800     
	-800     
	-459.443 
	-180.177 
	-26.735  
	-40.4168 
	19.076   
	50.9923  
	-296.164 
	-344.315 
	-182.27  
	-335.395 
	-416.522 
	-450.933 
	-742.166 
	-800     
	-536.418 
	-48.3418 
	107.901  
	-55.9665 
	-301.747 
	-527.82  
	-612.048 
	-466.011 
	-332.25  
	-492.922 
	-583.337 
	-354.401 
	-311.853 
	-617.227 
	-800     
	-800     
	-800     
	-596.667 
	-468.002 
	-684.297 
	-698.349 
	-415.731 
	-170.964 
	-180.349 
	-389.358 
	-519.604 
	-718.021 
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-786.691 
	-767.622 
	-800     
	-800     
	-800     
	-793.299 
	-800     
	-800     
	-797.122 
	-800     
	-800     
	-688.124 
	-769.098 
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-786.02  
	-688.17  
	-622.285 
	-566.5   
	-583.433 
	-800     
	-800     
	-576.578 
	-650.176 
	-725.295 
	-771.393 
	-800     
	-784.551 
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-800     
	-789.722 
	-747.793 
	-795.971 
	-711.663 
	-466.996 
	-245.426 
	-131.106 
	16.6097  
	7.48057  
	-93.0978 
	-106.045 
	-195.75  
	-334.971 
	-368.487 
	-261.765 
	-154.219 
	-97.5119 
	-179.014 
	-326.389 
	-273.137 
	-213.572 
	-409.786 
	-629.874 
	-772.838 
	-800     
	-800     
	-800     
	-800     
	-800     
	-636.005 
	-643.465 
	-583.836 
	-425.559 
	-539.639 
	-540.793 
	-528.749 
	-735.32  
	-739.592 
	-555.412 
	-303.478 
	-278.296 
	-349.578 
	-437.703 
	-634.592 
	-639.006 
	-800     
	-800     
	-800     
	-800     
	-779.494 
	-730.097 
	-698.158 
	-705.379 
	-741.295 
	-757.166 
	-800     
	-800     
	-733.27  
	-666.593 
	-588.724 
	-528.198 
	-432.126 
	-325.845 
	-137.127 
	115.994  
	93.4574  
	0.302543 
	274.75   
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	495.581  
	259.346  
	133.366  
	-108.357 
	-386.821 
	-214.842 
	-49.8707 
	27.2991  
	206.839  
	-37.3639 
	-400.476 
	-386.623 
	-291.55  
	-288.732 
	-110.67  
	17.9821  
	-311.746 
	-592.558 
	-663.248 
	-720.512 
	-664.176 
	-555.287 
	-466.066 
	-291.328 
	-166.043 
	-266.246 
	-250.67  
	1.63976  
	309.11   
	448.947  
	466.565  
	501.76   
	344.101  
	137.275  
	-52.3558 
	-288.045 
	-346.602 
	-295.41  
	-205.216 
	-101.509 
	-37.9986 
	8.02579  
	-48.6254 
	-183.685 
	-273.634 
	-297.68  
	-377.219 
	-379.752 
	-333.669 
	-503.558 
	-567.83  
	-510.051 
	-579.457 
	-469.849 
	-192.93  
	12.6109  
	100.883  
	145.67   
	395.989  
	601.908  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	589.602  
	73.5468  
	-378.314 
	-396.406 
	-103.918 
	-149.041 
	-301.033 
	-318.003 
	-566.534 
	-757.35  
	-506.719 
	-120.58  
	-60.1073 
	-78.3116 
	14.4976  
	7.76272  
	-79.1084 
	-192.792 
	-72.1323 
	361.945  
	799.976  
	799.976  
	799.976  
	799.976  
	554.708  
	365.949  
	400.651  
	481.215  
	440.575  
	260.153  
	123.073  
	-30.7983 
	-128.304 
	-89.5979 
	-142.577 
	-236.214 
	-171.352 
	-290.765 
	-549.591 
	-527.847 
	-488.485 
	-333.998 
	-103.093 
	-178.34  
	-218.663 
	38.928   
	277.594  
	290.535  
	281.499  
	276.115  
	241.642  
	205.063  
	176.895  
	206.075  
	310.397  
	460.793  
	522.365  
	573.431  
	622.035  
	615.74   
	632.751  
	799.976  
	799.976  
	494.456  
	444.791  
	661.96   
	799.976  
	799.976  
	647.882  
	360.725  
	168.355  
	315.189  
	438.38   
	511.263  
	630.303  
	609.603  
	632.357  
	535.454  
	382.05   
	453.673  
	454.721  
	500.987  
	654.78   
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	436.392  
	427.276  
	799.976  
	799.976  
	218.659  
	-217.158 
	-379.876 
	-580.801 
	-524.85  
	-311.83  
	-365.097 
	-388.483 
	-168.158 
	75.2158  
	207.42   
	279.543  
	343.58   
	452.814  
	504.157  
	413.301  
	459.719  
	626.858  
	799.976  
	603.383  
	549.756  
	609.039  
	799.976  
	799.976  
	513.912  
	509.309  
	506.52   
	400.269  
	336.122  
	214.655  
	-4.95185 
	-76.8961 
	-43.7013 
	-1.10532 
	115.437  
	312.275  
	550.475  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	531.949  
	368.965  
	451.321  
	428.933  
	476.346  
	622.379  
	625.646  
	329.749  
	66.3871  
	-31.1803 
	68.6379  
	311.565  
	331.662  
	262.961  
	258.221  
	278.272  
	305.602  
	313.758  
	423.316  
	552.474  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	504.577  
	345.572  
	325.896  
	454.091  
	614.387  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	351.415  
	236.993  
	250.449  
	384.786  
	527.383  
	521.218  
	379.889  
	283.316  
	305.368  
	331.281  
	343.121  
	402.232  
	444.548  
	395.44   
	379.256  
	456.153  
	505.685  
	558.197  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	614.83   
	799.976  
	799.976  
	603.329  
	587.411  
	559.62   
	548.833  
	582.751  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	591.189  
	596.587  
	799.976  
	572.706  
	582.749  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	575.65   
	517.88   
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	558.515  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
	799.976  
